            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2461134.637873901, A.D. 2026-Apr-04 03:18:32.3050, -3.169804232052243E+05, -2.419996574312250E+05, -3.097932684520133E+04,  5.750511410406157E-01, -7.996867440931319E-01, -4.773870164505856E-02,
2461134.644818345, A.D. 2026-Apr-04 03:28:32.3050, -3.166350382658223E+05, -2.424791948483614E+05, -3.100793468031196E+04,  5.762317450607225E-01, -7.987710305995747E-01, -4.762073337101036E-02,
2461134.651762790, A.D. 2026-Apr-04 03:38:32.3050, -3.162889454056396E+05, -2.429581823292699E+05, -3.103647170685072E+04,  5.774108766399191E-01, -7.978536237331907E-01, -4.750267311790723E-02,
2461134.658707234, A.D. 2026-Apr-04 03:48:32.3050, -3.159421455087453E+05, -2.434366188586465E+05, -3.106493786971268E+04,  5.785885337644108E-01, -7.969345258934324E-01, -4.738452116090081E-02,
2461134.665651678, A.D. 2026-Apr-04 03:58:32.3050, -3.155946394604152E+05, -2.439145034226275E+05, -3.109333311395803E+04,  5.797647144245525E-01, -7.960137394811395E-01, -4.726627777511616E-02,
2461134.672596123, A.D. 2026-Apr-04 04:08:32.3050, -3.152464281471299E+05, -2.443918350087898E+05, -3.112165738481209E+04,  5.809394166148447E-01, -7.950912668985318E-01, -4.714794323565147E-02,
2461134.679540567, A.D. 2026-Apr-04 04:18:32.3050, -3.148975124565717E+05, -2.448686126061524E+05, -3.114991062766510E+04,  5.821126383339306E-01, -7.941671105492003E-01, -4.702951781757730E-02,
2461134.686485012, A.D. 2026-Apr-04 04:28:32.3050, -3.145478932776229E+05, -2.453448352051765E+05, -3.117809278807246E+04,  5.832843775845932E-01, -7.932412728380988E-01, -4.691100179593616E-02,
2461134.693429456, A.D. 2026-Apr-04 04:38:32.3050, -3.141975715003625E+05, -2.458205017977670E+05, -3.120620381175452E+04,  5.844546323737517E-01, -7.923137561715372E-01, -4.679239544574143E-02,
2461134.700373901, A.D. 2026-Apr-04 04:48:32.3050, -3.138465480160645E+05, -2.462956113772728E+05, -3.123424364459665E+04,  5.856234007124581E-01, -7.913845629571726E-01, -4.667369904197766E-02,
2461134.707318345, A.D. 2026-Apr-04 04:58:32.3050, -3.134948237171947E+05, -2.467701629384878E+05, -3.126221223264917E+04,  5.867906806158938E-01, -7.904536956040019E-01, -4.655491285959923E-02,
2461134.714262790, A.D. 2026-Apr-04 05:08:32.3050, -3.131423994974087E+05, -2.472441554776519E+05, -3.129010952212742E+04,  5.879564701033672E-01, -7.895211565223529E-01, -4.643603717353029E-02,
2461134.721207234, A.D. 2026-Apr-04 05:18:32.3050, -3.127892762515491E+05, -2.477175879924513E+05, -3.131793545941164E+04,  5.891207671983092E-01, -7.885869481238776E-01, -4.631707225866372E-02,
2461134.728151678, A.D. 2026-Apr-04 05:28:32.3050, -3.124354548756437E+05, -2.481904594820198E+05, -3.134568999104704E+04,  5.902835699282704E-01, -7.876510728215437E-01, -4.619801838986098E-02,
2461134.735096123, A.D. 2026-Apr-04 05:38:32.3050, -3.120809362669020E+05, -2.486627689469392E+05, -3.137337306374365E+04,  5.914448763249178E-01, -7.867135330296265E-01, -4.607887584195142E-02,
2461134.742040567, A.D. 2026-Apr-04 05:48:32.3050, -3.117257213237133E+05, -2.491345153892405E+05, -3.140098462437652E+04,  5.926046844240312E-01, -7.857743311637017E-01, -4.595964488973159E-02,
2461134.748985012, A.D. 2026-Apr-04 05:58:32.3050, -3.113698109456446E+05, -2.496056978124042E+05, -3.142852461998542E+04,  5.937629922655001E-01, -7.848334696406370E-01, -4.584032580796488E-02,
2461134.755929456, A.D. 2026-Apr-04 06:08:32.3050, -3.110132060334375E+05, -2.500763152213615E+05, -3.145599299777509E+04,  5.949197978933196E-01, -7.838909508785847E-01, -4.572091887138091E-02,
2461134.762873901, A.D. 2026-Apr-04 06:18:32.3050, -3.106559074890058E+05, -2.505463666224946E+05, -3.148338970511506E+04,  5.960750993555879E-01, -7.829467772969737E-01, -4.560142435467490E-02,
2461134.769818345, A.D. 2026-Apr-04 06:28:32.3050, -3.102979162154334E+05, -2.510158510236380E+05, -3.151071468953961E+04,  5.972288947045018E-01, -7.820009513165017E-01, -4.548184253250692E-02,
2461134.776762790, A.D. 2026-Apr-04 06:38:32.3050, -3.099392331169719E+05, -2.514847674340790E+05, -3.153796789874791E+04,  5.983811819963546E-01, -7.810534753591276E-01, -4.536217367950207E-02,
2461134.783707234, A.D. 2026-Apr-04 06:48:32.3050, -3.095798590990372E+05, -2.519531148645582E+05, -3.156514928060379E+04,  5.995319592915306E-01, -7.801043518480634E-01, -4.524241807024909E-02,
2461134.790651678, A.D. 2026-Apr-04 06:58:32.3050, -3.092197950682085E+05, -2.524208923272708E+05, -3.159225878313587E+04,  6.006812246545041E-01, -7.791535832077673E-01, -4.512257597930036E-02,
2461134.797596123, A.D. 2026-Apr-04 07:08:32.3050, -3.088590419322245E+05, -2.528880988358668E+05, -3.161929635453751E+04,  6.018289761538336E-01, -7.782011718639351E-01, -4.500264768117107E-02,
2461134.804540567, A.D. 2026-Apr-04 07:18:32.3050, -3.084976005999821E+05, -2.533547334054522E+05, -3.164626194316673E+04,  6.029752118621593E-01, -7.772471202434935E-01, -4.488263345033894E-02,
2461134.811485012, A.D. 2026-Apr-04 07:28:32.3050, -3.081354719815329E+05, -2.538207950525893E+05, -3.167315549754626E+04,  6.041199298562000E-01, -7.762914307745913E-01, -4.476253356124343E-02,
2461134.818429456, A.D. 2026-Apr-04 07:38:32.3050, -3.077726569880813E+05, -2.542862827952979E+05, -3.169997696636345E+04,  6.052631282167481E-01, -7.753341058865927E-01, -4.464234828828556E-02,
2461134.825373901, A.D. 2026-Apr-04 07:48:32.3050, -3.074091565319825E+05, -2.547511956530555E+05, -3.172672629847031E+04,  6.064048050286674E-01, -7.743751480100695E-01, -4.452207790582657E-02,
2461134.832318345, A.D. 2026-Apr-04 07:58:32.3050, -3.070449715267390E+05, -2.552155326467986E+05, -3.175340344288340E+04,  6.075449583808891E-01, -7.734145595767934E-01, -4.440172268818859E-02,
2461134.839262790, A.D. 2026-Apr-04 08:08:32.3050, -3.066801028869988E+05, -2.556792927989229E+05, -3.178000834878396E+04,  6.086835863664074E-01, -7.724523430197280E-01, -4.428128290965333E-02,
2461134.846207234, A.D. 2026-Apr-04 08:18:32.3050, -3.063145515285532E+05, -2.561424751332843E+05, -3.180654096551765E+04,  6.098206870822771E-01, -7.714885007730227E-01, -4.416075884446152E-02,
2461134.853151678, A.D. 2026-Apr-04 08:28:32.3050, -3.059483183683338E+05, -2.566050786751997E+05, -3.183300124259479E+04,  6.109562586296087E-01, -7.705230352720036E-01, -4.404015076681250E-02,
2461134.860096123, A.D. 2026-Apr-04 08:38:32.3050, -3.055814043244104E+05, -2.570671024514472E+05, -3.185938912969019E+04,  6.120902991135657E-01, -7.695559489531664E-01, -4.391945895086447E-02,
2461134.867040567, A.D. 2026-Apr-04 08:48:32.3050, -3.052138103159884E+05, -2.575285454902675E+05, -3.188570457664299E+04,  6.132228066433605E-01, -7.685872442541696E-01, -4.379868367073247E-02,
2461134.873985012, A.D. 2026-Apr-04 08:58:32.3050, -3.048455372634066E+05, -2.579894068213639E+05, -3.191194753345705E+04,  6.143537793322503E-01, -7.676169236138266E-01, -4.367782520048935E-02,
2461134.880929456, A.D. 2026-Apr-04 09:08:32.3050, -3.044765860881344E+05, -2.584496854759038E+05, -3.193811795030037E+04,  6.154832152975347E-01, -7.666449894720984E-01, -4.355688381416395E-02,
