            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2461134.769818345, A.D. 2026-Apr-04 06:28:32.3050, -1.014136947463791E+05, -2.132580227443974E+05, -2.010821159640842E+04, -2.607931441528523E-01, -1.246151419666810E+00, -1.116272553205734E-01,
2461134.776762790, A.D. 2026-Apr-04 06:38:32.3050, -1.015696428237735E+05, -2.140045657170811E+05, -2.017508026054982E+04, -2.590362250836237E-01, -1.242328915625116E+00, -1.112686592856949E-01,
2461134.783707234, A.D. 2026-Apr-04 06:48:32.3050, -1.017245411305359E+05, -2.147488219274888E+05, -2.024173442583281E+04, -2.572938764241212E-01, -1.238528833448620E+00, -1.109122546739600E-01,
2461134.790651678, A.D. 2026-Apr-04 06:58:32.3050, -1.018783983511708E+05, -2.154908047476741E+05, -2.030817539914497E+04, -2.555659063302275E-01, -1.234750903700343E+00, -1.105580150093168E-01,
2461134.797596123, A.D. 2026-Apr-04 07:08:32.3050, -1.020312230561960E+05, -2.162305273894233E+05, -2.037440447162816E+04, -2.538521266762815E-01, -1.230994861574077E+00, -1.102059142804312E-01,
2461134.804540567, A.D. 2026-Apr-04 07:18:32.3050, -1.021830237043474E+05, -2.169680029070026E+05, -2.044042291895406E+04, -2.521523529656670E-01, -1.227260446792295E+00, -1.098559269298010E-01,
2461134.811485012, A.D. 2026-Apr-04 07:28:32.3050, -1.023338086447294E+05, -2.177032441998441E+05, -2.050623200159371E+04, -2.504664042434844E-01, -1.223547403504269E+00, -1.095080278433984E-01,
2461134.818429456, A.D. 2026-Apr-04 07:38:32.3050, -1.024835861189152E+05, -2.184362640151737E+05, -2.057183296508034E+04, -2.487941030121948E-01, -1.219855480187707E+00, -1.091621923418132E-01,
2461134.825373901, A.D. 2026-Apr-04 07:48:32.3050, -1.026323642629962E+05, -2.191670749505781E+05, -2.063722704026695E+04, -2.471352751510435E-01, -1.216184429553653E+00, -1.088183961691817E-01,
2461134.832318345, A.D. 2026-Apr-04 07:58:32.3050, -1.027801511095838E+05, -2.198956894565182E+05, -2.070241544357811E+04, -2.454897498337477E-01, -1.212534008455422E+00, -1.084766154842177E-01,
2461134.839262790, A.D. 2026-Apr-04 08:08:32.3050, -1.029269545897634E+05, -2.206221198387855E+05, -2.076739937725580E+04, -2.438573594539535E-01, -1.208903977794287E+00, -1.081368268518113E-01,
2461134.846207234, A.D. 2026-Apr-04 08:18:32.3050, -1.030727825350031E+05, -2.213463782609056E+05, -2.083218002960055E+04, -2.422379395486021E-01, -1.205294102434776E+00, -1.077990072335694E-01,
2461134.853151678, A.D. 2026-Apr-04 08:28:32.3050, -1.032176426790183E+05, -2.220684767464902E+05, -2.089675857520646E+04, -2.406313287260990E-01, -1.201704151118042E+00, -1.074631339791977E-01,
2461134.860096123, A.D. 2026-Apr-04 08:38:32.3050, -1.033615426595930E+05, -2.227884271815379E+05, -2.096113617519171E+04, -2.390373685947873E-01, -1.198133896378557E+00, -1.071291848179216E-01,
2461134.867040567, A.D. 2026-Apr-04 08:48:32.3050, -1.035044900203591E+05, -2.235062413166852E+05, -2.102531397742430E+04, -2.374559036945444E-01, -1.194583114463098E+00, -1.067971378508393E-01,
2461134.873985012, A.D. 2026-Apr-04 08:58:32.3050, -1.036464922125351E+05, -2.242219307694103E+05, -2.108929311674210E+04, -2.358867814306907E-01, -1.191051585250505E+00, -1.064669715426538E-01,
2461134.880929456, A.D. 2026-Apr-04 09:08:32.3050, -1.037875565966260E+05, -2.249355070261904E+05, -2.115307471516900E+04, -2.343298520081560E-01, -1.187539092176920E+00, -1.061386647136957E-01,
2461134.887873901, A.D. 2026-Apr-04 09:18:32.3050, -1.039276904440836E+05, -2.256469814446113E+05, -2.121665988212607E+04, -2.327849683683758E-01, -1.184045422159729E+00, -1.058121965334320E-01,
2461134.894818345, A.D. 2026-Apr-04 09:28:32.3050, -1.040668927715668E+05, -2.263563516047855E+05, -2.128004889873943E+04, -2.304058545109264E-01, -1.179156171160827E+00, -1.054030223094786E-01,
2461134.901762790, A.D. 2026-Apr-04 09:38:32.3050, -1.042028832560312E+05, -2.270598078803857E+05, -2.134302060057744E+04, -2.278723894844190E-01, -1.174017206093724E+00, -1.050040312205675E-01,
2461134.908707234, A.D. 2026-Apr-04 09:48:32.3050, -1.043401076470972E+05, -2.277647812050066E+05, -2.140602266950184E+04, -2.281535647512195E-01, -1.173572276846117E+00, -1.048631872357180E-01,
2461134.915651678, A.D. 2026-Apr-04 09:58:32.3050, -1.044765497630989E+05, -2.284678975035783E+05, -2.146884469528109E+04, -2.266553912432065E-01, -1.170151702436795E+00, -1.045438568078094E-01,
2461134.922596123, A.D. 2026-Apr-04 10:08:32.3050, -1.046120963864229E+05, -2.291689668092050E+05, -2.153147564549635E+04, -2.251685669841917E-01, -1.166748934500704E+00, -1.042262655162876E-01,
2461134.929540567, A.D. 2026-Apr-04 10:18:32.3050, -1.047467542869424E+05, -2.298679997475241E+05, -2.159391655794909E+04, -2.236929601146865E-01, -1.163363779388700E+00, -1.039103944776027E-01,
2461134.936485012, A.D. 2026-Apr-04 10:28:32.3050, -1.048805301561193E+05, -2.305650068288886E+05, -2.165616845920138E+04, -2.222284411159021E-01, -1.159996046459445E+00, -1.035962251090727E-01,
2461134.943429456, A.D. 2026-Apr-04 10:38:32.3050, -1.050134306083951E+05, -2.312599984501537E+05, -2.171823236475425E+04, -2.207748827608559E-01, -1.156645548017820E+00, -1.032837391221196E-01,
2461134.950373901, A.D. 2026-Apr-04 10:48:32.3050, -1.051454621825497E+05, -2.319529848964266E+05, -2.178010927922268E+04, -2.193321600655603E-01, -1.153312099254583E+00, -1.029729185179698E-01,
2461134.957318345, A.D. 2026-Apr-04 10:58:32.3050, -1.052766313430336E+05, -2.326439763427811E+05, -2.184180019650699E+04, -2.179001502409023E-01, -1.149995518192427E+00, -1.026637455789806E-01,
2461134.964262790, A.D. 2026-Apr-04 11:08:32.3050, -1.054069444812704E+05, -2.333329828559383E+05, -2.190330609996080E+04, -2.164787326449044E-01, -1.146695625624493E+00, -1.023562028657862E-01,
2461134.971207234, A.D. 2026-Apr-04 11:18:32.3050, -1.055364079169322E+05, -2.340200143959137E+05, -2.196462796255561E+04, -2.150677887403763E-01, -1.143412245061851E+00, -1.020502732099928E-01,
2461134.978151678, A.D. 2026-Apr-04 11:28:32.3050, -1.056650278991879E+05, -2.347050808176310E+05, -2.202576674704229E+04, -2.136672020479360E-01, -1.140145202679116E+00, -1.017459397100721E-01,
2461134.985096123, A.D. 2026-Apr-04 11:38:32.3050, -1.057928106079267E+05, -2.353881918725047E+05, -2.208672340610890E+04, -2.122768581054588E-01, -1.136894327262195E+00, -1.014431857247733E-01,
2461134.992040567, A.D. 2026-Apr-04 11:48:32.3050, -1.059197621549541E+05, -2.360693572099914E+05, -2.214749888253612E+04, -2.108966444252150E-01, -1.133659450157385E+00, -1.011419948687182E-01,
2461134.998985012, A.D. 2026-Apr-04 11:58:32.3050, -1.060458885851659E+05, -2.367485863791107E+05, -2.220809410934888E+04, -2.095264504534660E-01, -1.130440405220027E+00, -1.008423510081533E-01,
2461135.005929456, A.D. 2026-Apr-04 12:08:32.3050, -1.061703858378805E+05, -2.374263098439559E+05, -2.226841903156742E+04, -2.081362010751466E-01, -1.127260430349066E+00, -1.005318596386854E-01,
2461135.012873901, A.D. 2026-Apr-04 12:18:32.3050, -1.062948617548432E+05, -2.381017091287602E+05, -2.232864925067758E+04, -2.067851311976642E-01, -1.124073050867256E+00, -1.002357841327607E-01,
2461135.019818345, A.D. 2026-Apr-04 12:28:32.3050, -1.064185299031184E+05, -2.387752005655182E+05, -2.238870228821627E+04, -2.054435572456835E-01, -1.120901063386033E+00, -9.994134226735740E-02,
2461135.026762790, A.D. 2026-Apr-04 12:38:32.3050, -1.065413960197204E+05, -2.394467933525088E+05, -2.244857909040847E+04, -2.041118212325663E-01, -1.117744056666216E+00, -9.964829126667551E-02,
2461135.033707234, A.D. 2026-Apr-04 12:48:32.3050, -1.066634662598953E+05, -2.401164962213515E+05, -2.250828053724724E+04, -2.027905874341537E-01, -1.114601307550412E+00, -9.935674340960782E-02,
2461135.040651678, A.D. 2026-Apr-04 12:58:32.3050, -1.067847466540096E+05, -2.407843179055088E+05, -2.256780748819768E+04, -2.014790874771553E-01, -1.111473383680664E+00, -9.906674824555151E-02,
2461135.047596123, A.D. 2026-Apr-04 13:08:32.3050, -1.069052429196432E+05, -2.414502672692908E+05, -2.262716084183301E+04, -2.001766604219180E-01, -1.108360235432969E+00, -9.877798386024200E-02,
2461135.054540567, A.D. 2026-Apr-04 13:18:32.3050, -1.070249605057906E+05, -2.421143533039105E+05, -2.268634131411783E+04, -1.988834603676861E-01, -1.105262528537292E+00, -9.849045005473933E-02,
2461135.061485012, A.D. 2026-Apr-04 13:28:32.3050, -1.071439049142115E+05, -2.427765852553454E+05, -2.274534966231008E+04, -1.975995221454658E-01, -1.102179845755957E+00, -9.820430074292308E-02,
2461135.068429456, A.D. 2026-Apr-04 13:38:32.3050, -1.072620816643969E+05, -2.434369718948685E+05, -2.280418674093208E+04, -1.963245222528284E-01, -1.099111249306400E+00, -9.791955017971210E-02,
2461135.075373901, A.D. 2026-Apr-04 13:48:32.3050, -1.073794961456905E+05, -2.440955212739437E+05, -2.286285349363289E+04, -1.950585462285004E-01, -1.096055677420016E+00, -9.763652320127003E-02,
2461135.082318345, A.D. 2026-Apr-04 13:58:32.3050, -1.074961537011112E+05, -2.447522414825693E+05, -2.292135085951044E+04, -1.938015522432304E-01, -1.093013929472127E+00, -9.735500496809302E-02,
2461135.089262790, A.D. 2026-Apr-04 14:08:32.3050, -1.076120596288677E+05, -2.454071407856569E+05, -2.297967968284525E+04, -1.925529668298207E-01, -1.089986007500138E+00, -9.707459927569245E-02,
2461135.096207234, A.D. 2026-Apr-04 14:18:32.3050, -1.077272188153219E+05, -2.460602276138747E+05, -2.303784070623937E+04, -1.913121965409795E-01, -1.086972630820974E+00, -9.679567121185717E-02,
2461135.103151678, A.D. 2026-Apr-04 14:28:32.3050, -1.078416359250237E+05, -2.467115107352224E+05, -2.309583475281834E+04, -1.900795108860805E-01, -1.083973483721977E+00, -9.651812453000413E-02,
2461135.110096123, A.D. 2026-Apr-04 14:38:32.3050, -1.079553159942894E+05, -2.473609983944029E+05, -2.315366264818353E+04, -1.888554593655903E-01, -1.080987611545924E+00, -9.624174517017431E-02,
2461135.117040567, A.D. 2026-Apr-04 14:48:32.3050, -1.080682641500107E+05, -2.480086985211703E+05, -2.321132510683752E+04, -1.876397808634697E-01, -1.078015010501015E+00, -9.596666580370211E-02,
2461135.123985012, A.D. 2026-Apr-04 14:58:32.3050, -1.081804853735451E+05, -2.486546190690552E+05, -2.326882292488457E+04, -1.864322636498430E-01, -1.075055792618791E+00, -9.569302838747656E-02,
2461135.130929456, A.D. 2026-Apr-04 15:08:32.3050, -1.082919845832865E+05, -2.492987679969820E+05, -2.332615692577355E+04, -1.852331350967026E-01, -1.072109470876091E+00, -9.542052017856573E-02,
2461135.137873901, A.D. 2026-Apr-04 15:18:32.3050, -1.084027667717223E+05, -2.499411530367037E+05, -2.338332780331059E+04, -1.840421914518889E-01, -1.069176173260459E+00, -9.514928416867563E-02,
2461135.144818345, A.D. 2026-Apr-04 15:28:32.3050, -1.085128368369520E+05, -2.505817820626282E+05, -2.344033634260602E+04, -1.828593016190883E-01, -1.066256199088318E+00, -9.487947753877596E-02,
2461135.151762790, A.D. 2026-Apr-04 15:38:32.3050, -1.086221996089228E+05, -2.512206629401216E+05, -2.349718335429643E+04, -1.816845941623321E-01, -1.063348824340861E+00, -9.461076610707575E-02,
2461135.158707234, A.D. 2026-Apr-04 15:48:32.3050, -1.087308599200846E+05, -2.518578031364904E+05, -2.355386950392445E+04, -1.805177454298169E-01, -1.060453891293555E+00, -9.434326682766497E-02,
2461135.165651678, A.D. 2026-Apr-04 15:58:32.3050, -1.088388224359631E+05, -2.524932100889350E+05, -2.361039553251694E+04, -1.793585190722272E-01, -1.057571449039833E+00, -9.407711358738102E-02,
2461135.172596123, A.D. 2026-Apr-04 16:08:32.3050, -1.089460917610097E+05, -2.531268912422692E+05, -2.366676220677824E+04, -1.782071899297257E-01, -1.054701119793226E+00, -9.381199941335006E-02,
2461135.179540567, A.D. 2026-Apr-04 16:18:32.3050, -1.090526726095684E+05, -2.537588538981957E+05, -2.372297016826659E+04, -1.770635883371625E-01, -1.051843113523371E+00, -9.354806873521548E-02,
2461135.186485012, A.D. 2026-Apr-04 16:28:32.3050, -1.091585695908449E+05, -2.543891054773131E+05, -2.377902014380789E+04, -1.759275486199682E-01, -1.048997653006311E+00, -9.328546445412139E-02,
2461135.193429456, A.D. 2026-Apr-04 16:38:32.3050, -1.092637872565695E+05, -2.550176534649634E+05, -2.383491290632232E+04, -1.747992335192045E-01, -1.046164336799587E+00, -9.302409321660060E-02,
2461135.200373901, A.D. 2026-Apr-04 16:48:32.3050, -1.093683303507639E+05, -2.556445044593304E+05, -2.389064917571408E+04, -1.736790036691419E-01, -1.043340803861887E+00, -9.276344087463528E-02,
2461135.207318345, A.D. 2026-Apr-04 16:58:32.3050, -1.094722035221267E+05, -2.562696646737403E+05, -2.394622920244241E+04, -1.725661358777134E-01, -1.040528638838142E+00, -9.250353186572546E-02,
2461135.214262790, A.D. 2026-Apr-04 17:08:32.3050, -1.095754112121885E+05, -2.568931412552918E+05, -2.400165364555891E+04, -1.714607489197563E-01, -1.037728550797776E+00, -9.224476703200041E-02,
2461135.221207234, A.D. 2026-Apr-04 17:18:32.3050, -1.096779579510998E+05, -2.575149415198052E+05, -2.405692319234865E+04, -1.703629719014760E-01, -1.034941038314022E+00, -9.198725160401988E-02,
2461135.228151678, A.D. 2026-Apr-04 17:28:32.3050, -1.097798482837610E+05, -2.581350728663441E+05, -2.411203855322128E+04, -1.692727114881113E-01, -1.032165535719496E+00, -9.173084075255450E-02,
2461135.235096123, A.D. 2026-Apr-04 17:38:32.3050, -1.098810866804326E+05, -2.587535425492203E+05, -2.416700043370751E+04, -1.681898145550486E-01, -1.029401893063499E+00, -9.147557647569265E-02,
2461135.242040567, A.D. 2026-Apr-04 17:48:32.3050, -1.099816775005292E+05, -2.593703575242409E+05, -2.422180949987700E+04, -1.671141022773170E-01, -1.026649904126944E+00, -9.122149419887438E-02,
2461135.248985012, A.D. 2026-Apr-04 17:58:32.3050, -1.100816250054728E+05, -2.599855245746038E+05, -2.427646641461283E+04, -1.660454158641098E-01, -1.023908861104257E+00, -9.096843171179275E-02,
2461135.255929456, A.D. 2026-Apr-04 18:08:32.3050, -1.101809333923197E+05, -2.605990503685723E+05, -2.433097183620419E+04, -1.649836939119107E-01, -1.021178837204859E+00, -9.071644766788434E-02,
2461135.262873901, A.D. 2026-Apr-04 18:18:32.3050, -1.102796068303113E+05, -2.612109414746809E+05, -2.438532639960253E+04, -1.639289218385318E-01, -1.018460016740156E+00, -9.046561010390675E-02,
2461135.269818345, A.D. 2026-Apr-04 18:28:32.3050, -1.103776494799526E+05, -2.618212045004927E+05, -2.443953075431724E+04, -1.628810620641330E-01, -1.015751979002849E+00, -9.021578083094334E-02,
2461135.276762790, A.D. 2026-Apr-04 18:38:32.3050, -1.104750654794996E+05, -2.624298460390709E+05, -2.449358555334428E+04, -1.618400709214966E-01, -1.013054840880366E+00, -8.996702105530385E-02,
2461135.283707234, A.D. 2026-Apr-04 18:48:32.3050, -1.105718589350149E+05, -2.630368725742163E+05, -2.454749142478645E+04, -1.608059160502638E-01, -1.010368745814074E+00, -8.971939413397317E-02,
2461135.290651678, A.D. 2026-Apr-04 18:58:32.3050, -1.106680339379274E+05, -2.636422905985920E+05, -2.460124904943940E+04, -1.597784890767761E-01, -1.007692830892551E+00, -8.947342972207445E-02,
2461135.297596123, A.D. 2026-Apr-04 19:08:32.3050, -1.107635944128145E+05, -2.642461057746954E+05, -2.465486026398206E+04, -1.587576656593915E-01, -1.005026714701253E+00, -8.922993744748137E-02,
2461135.304540567, A.D. 2026-Apr-04 19:18:32.3050, -1.108585445427048E+05, -2.648483251821687E+05, -2.470832484185835E+04, -1.577438829974827E-01, -1.002373084784220E+00, -8.898549643272563E-02,
2461135.311485012, A.D. 2026-Apr-04 19:28:32.3050, -1.109528883867795E+05, -2.654489554729714E+05, -2.476164303503194E+04, -1.567366694207906E-01, -9.997296430223472E-01, -8.874200869580029E-02,
2461135.318429456, A.D. 2026-Apr-04 19:38:32.3050, -1.110466297902762E+05, -2.660480026800593E+05, -2.481481544474181E+04, -1.557357026868494E-01, -9.970958551583398E-01, -8.849947541325254E-02,
2461135.325373901, A.D. 2026-Apr-04 19:48:32.3050, -1.111397724568603E+05, -2.666454724705205E+05, -2.486784262348128E+04, -1.547408886386543E-01, -9.944717178716459E-01, -8.825794556547489E-02,
2461135.332318345, A.D. 2026-Apr-04 19:58:32.3050, -1.112323200766540E+05, -2.672413705371984E+05, -2.492072513592479E+04, -1.537522037080472E-01, -9.918568386428097E-01, -8.801728170523138E-02,
2461135.339262790, A.D. 2026-Apr-04 20:08:32.3050, -1.113242763254103E+05, -2.678357025752627E+05, -2.497346355059327E+04, -1.527696561906099E-01, -9.892514530417331E-01, -8.777755371822449E-02,
2461135.346207234, A.D. 2026-Apr-04 20:18:32.3050, -1.114156449217835E+05, -2.684284743434680E+05, -2.502605842545159E+04, -1.517933803481197E-01, -9.866560909245554E-01, -8.753885750355989E-02,
2461135.353151678, A.D. 2026-Apr-04 20:28:32.3050, -1.115064296317135E+05, -2.690196917694157E+05, -2.507851034268714E+04, -1.508233575494449E-01, -9.840703736486182E-01, -8.730105518578157E-02,
2461135.360096123, A.D. 2026-Apr-04 20:38:32.3050, -1.115966341776932E+05, -2.696093607175194E+05, -2.513081988121409E+04, -1.498594780735669E-01, -9.814942670704911E-01, -8.706418991036396E-02,
2461135.367040567, A.D. 2026-Apr-04 20:48:32.3050, -1.116862622236735E+05, -2.701974868890881E+05, -2.518298758542897E+04, -1.489016608409884E-01, -9.789279226479985E-01, -8.682829044870183E-02,
2461135.373985012, A.D. 2026-Apr-04 20:58:32.3050, -1.117753172582964E+05, -2.707840762180677E+05, -2.523501389723014E+04, -1.479494741480772E-01, -9.763714306377129E-01, -8.659297096637231E-02,
2461135.380929456, A.D. 2026-Apr-04 21:08:32.3050, -1.118638027382441E+05, -2.713691345440691E+05, -2.528689934596232E+04, -1.470030059476241E-01, -9.738246185603201E-01, -8.635860932441397E-02,
2461135.387873901, A.D. 2026-Apr-04 21:18:32.3050, -1.119517222369351E+05, -2.719526672837135E+05, -2.533864467564387E+04, -1.460630896228122E-01, -9.712860196462714E-01, -8.612612140272746E-02,
2461135.394818345, A.D. 2026-Apr-04 21:28:32.3050, -1.120390796775904E+05, -2.725346793990214E+05, -2.539025102936363E+04, -1.451293966650630E-01, -9.687559001320305E-01, -8.589557745970983E-02,
2461135.401762790, A.D. 2026-Apr-04 21:38:32.3050, -1.121258784135758E+05, -2.731151768187760E+05, -2.544171967163886E+04, -1.442006136499687E-01, -9.662370927251189E-01, -8.566684896019466E-02,
2461135.408707234, A.D. 2026-Apr-04 21:48:32.3050, -1.122121216180600E+05, -2.736941656875906E+05, -2.549305133377608E+04, -1.432776406097894E-01, -9.637273416382409E-01, -8.543898624342916E-02,
2461135.415651678, A.D. 2026-Apr-04 21:58:32.3050, -1.122978127825890E+05, -2.742716514003284E+05, -2.554424654155766E+04, -1.423604799332348E-01, -9.612265742685708E-01, -8.521200209488572E-02,
2461135.422596123, A.D. 2026-Apr-04 22:08:32.3050, -1.123829553960205E+05, -2.748476393555953E+05, -2.559530582442746E+04, -1.414491383255272E-01, -9.587348225106037E-01, -8.498590436263159E-02,
2461135.429540567, A.D. 2026-Apr-04 22:18:32.3050, -1.124675529442011E+05, -2.754221349541551E+05, -2.564622971476158E+04, -1.405435830747331E-01, -9.562520247981998E-01, -8.476069181365531E-02,
2461135.436485012, A.D. 2026-Apr-04 22:28:32.3050, -1.125516088796485E+05, -2.759951435274028E+05, -2.569701874119238E+04, -1.396437592560075E-01, -9.537780658474597E-01, -8.453635804316439E-02,
2461135.443429456, A.D. 2026-Apr-04 22:38:32.3050, -1.126351266343929E+05, -2.765666703658131E+05, -2.574767343098315E+04, -1.387496425597338E-01, -9.513128989591797E-01, -8.431290271971498E-02,
2461135.450373901, A.D. 2026-Apr-04 22:48:32.3050, -1.127181096309065E+05, -2.771367207424798E+05, -2.579819431225857E+04, -1.378612312032917E-01, -9.488565264485543E-01, -8.409033030315222E-02,
2461135.457318345, A.D. 2026-Apr-04 22:58:32.3050, -1.128005612901658E+05, -2.777052999297215E+05, -2.584858191592555E+04, -1.369785180521215E-01, -9.464089335855450E-01, -8.386864481330963E-02,
2461135.464262790, A.D. 2026-Apr-04 23:08:32.3050, -1.128824850277261E+05, -2.782724131919816E+05, -2.589883677311333E+04, -1.361014763526872E-01, -9.439702311793183E-01, -8.364777453728289E-02,
2461135.471207234, A.D. 2026-Apr-04 23:18:32.3050, -1.129638842686383E+05, -2.788380659923117E+05, -2.594895902232712E+04, -1.352303675995218E-01, -9.415401380112571E-01, -8.342654422070989E-02,
2461135.478151678, A.D. 2026-Apr-04 23:28:32.3050, -1.130447625911575E+05, -2.794022629543204E+05, -2.599894881416034E+04, -1.343649185903156E-01, -9.391178272816678E-01, -8.320634049957187E-02,
2461135.485096123, A.D. 2026-Apr-04 23:38:32.3050, -1.131251233175820E+05, -2.799650090312294E+05, -2.604880670161602E+04, -1.335050916433571E-01, -9.367038186463668E-01, -8.298675327480803E-02,
2461135.492040567, A.D. 2026-Apr-04 23:48:32.3050, -1.132049696468353E+05, -2.805263092835125E+05, -2.609853300774356E+04, -1.326502551168162E-01, -9.342985458595942E-01, -8.276741059606751E-02,
2461135.498985012, A.D. 2026-Apr-04 23:58:32.3050, -1.132843047334491E+05, -2.810861689953041E+05, -2.614812766638359E+04, -1.318008774839704E-01, -9.319019435129465E-01, -8.254817628903244E-02,
2461135.505929456, A.D. 2026-Apr-05 00:08:32.3050, -1.133631318285798E+05, -2.816445931907088E+05, -2.619759102798923E+04, -1.309570039719203E-01, -9.295134154230124E-01, -8.232984036689628E-02,
2461135.512873901, A.D. 2026-Apr-05 00:18:32.3050, -1.134414541589839E+05, -2.822015867808963E+05, -2.624692367857273E+04, -1.301184210916393E-01, -9.271330760883260E-01, -8.211277138693474E-02,
2461135.519818345, A.D. 2026-Apr-05 00:28:32.3050, -1.135192750797612E+05, -2.827571544619495E+05, -2.629612667020572E+04, -1.292854897160519E-01, -9.247605789145852E-01, -8.189744457472503E-02,
2461135.526762790, A.D. 2026-Apr-05 00:38:32.3050, -1.135965978441901E+05, -2.833113010737019E+05, -2.634520068056490E+04, -1.284579407038476E-01, -9.223961391551738E-01, -8.168272249024455E-02,
2461135.533707234, A.D. 2026-Apr-05 00:48:32.3050, -1.136734256343732E+05, -2.838640314701431E+05, -2.639414617874034E+04, -1.276356072878023E-01, -9.200398326392792E-01, -8.146898514292028E-02,
2461135.540651678, A.D. 2026-Apr-05 00:58:32.3050, -1.137497616343906E+05, -2.844153504860332E+05, -2.644296361133998E+04, -1.268185615753079E-01, -9.176915901254915E-01, -8.125602989301489E-02,
2461135.547596123, A.D. 2026-Apr-05 01:08:32.3050, -1.138256090003463E+05, -2.849652629470261E+05, -2.649165348364504E+04, -1.260068796417334E-01, -9.153511851272746E-01, -8.104373200867176E-02,
2461135.554540567, A.D. 2026-Apr-05 01:18:32.3050, -1.139009709081752E+05, -2.855137733803359E+05, -2.654021637131508E+04, -1.252003526365433E-01, -9.130182001771904E-01, -8.083259197011705E-02,
2461135.561485012, A.D. 2026-Apr-05 01:28:32.3050, -1.139758748638550E+05, -2.860609087309063E+05, -2.658864883351553E+04, -1.245191131851491E-01, -9.108032131622422E-01, -8.060309987534420E-02,
2461135.568429456, A.D. 2026-Apr-05 01:38:32.3050, -1.140503470313124E+05, -2.866066948269371E+05, -2.663694810638751E+04, -1.237223047080753E-01, -9.084850242973067E-01, -8.039452842841521E-02,
2461135.575373901, A.D. 2026-Apr-05 01:48:32.3050, -1.141243878174186E+05, -2.871511192185614E+05, -2.668511332742483E+04, -1.230324345753572E-01, -9.062354473218708E-01, -8.016602478508422E-02,
2461135.582318345, A.D. 2026-Apr-05 01:58:32.3050, -1.141979708960767E+05, -2.876941694110949E+05, -2.673315073885217E+04, -1.222450216368997E-01, -9.039336673163489E-01, -7.995868411720425E-02,
2461135.589262790, A.D. 2026-Apr-05 02:08:32.3050, -1.142710825215575E+05, -2.882358416996130E+05, -2.678106388584006E+04, -1.214618003015354E-01, -9.016410089277638E-01, -7.975196409420870E-02,
2461135.596207234, A.D. 2026-Apr-05 02:18:32.3050, -1.143437263208125E+05, -2.887761398088211E+05, -2.682885333763903E+04, -1.206850840377628E-01, -8.993539688844315E-01, -7.954627668168007E-02,
2461135.603151678, A.D. 2026-Apr-05 02:28:32.3050, -1.144159056266757E+05, -2.893150680033515E+05, -2.687651961130627E+04, -1.199134641948630E-01, -8.970745635327040E-01, -7.934136281889731E-02,
2461135.610096123, A.D. 2026-Apr-05 02:38:32.3050, -1.144876234552849E+05, -2.898526307575100E+05, -2.692406315803992E+04, -1.191468167193215E-01, -8.948024758731133E-01, -7.913718358590471E-02,
2461135.617040567, A.D. 2026-Apr-05 02:48:32.3050, -1.145651640803991E+05, -2.903846152799408E+05, -2.697600986894537E+04, -1.196436051926933E-01, -8.918505019564238E-01, -7.990343444942055E-02,
2461135.623985012, A.D. 2026-Apr-05 02:58:32.3050, -1.146367231092701E+05, -2.909190474989802E+05, -2.702389042089097E+04, -1.188873077538161E-01, -8.895914223154864E-01, -7.969852585743958E-02,
2461135.630929456, A.D. 2026-Apr-05 03:08:32.3050, -1.147078298275079E+05, -2.914521264143231E+05, -2.707164824409467E+04, -1.181358993543723E-01, -8.873394807134884E-01, -7.949433786949933E-02,
2461135.637873901, A.D. 2026-Apr-05 03:18:32.3050, -1.147784871618796E+05, -2.919838562927911E+05, -2.711928376953310E+04, -1.173893578934305E-01, -8.850946239024167E-01, -7.929086587636952E-02,
2461135.644818345, A.D. 2026-Apr-05 03:28:32.3050, -1.148486980260474E+05, -2.925142413694187E+05, -2.716679742543472E+04, -1.166476617867351E-01, -8.828567991720644E-01, -7.908810532729438E-02,
2461135.651762790, A.D. 2026-Apr-05 03:38:32.3050, -1.149184653208771E+05, -2.930432858477769E+05, -2.721418963731601E+04, -1.159107899761729E-01, -8.806259544474599E-01, -7.888605173995633E-02,
2461135.658707234, A.D. 2026-Apr-05 03:48:32.3050, -1.149877919347511E+05, -2.935709939003191E+05, -2.726146082801878E+04, -1.151787218741332E-01, -8.784020377782840E-01, -7.868470065541677E-02,
2461135.665651678, A.D. 2026-Apr-05 03:58:32.3050, -1.150566807438611E+05, -2.940973696685639E+05, -2.730861141773424E+04, -1.144514374594096E-01, -8.761849983244210E-01, -7.848404772581447E-02,
2461135.672596123, A.D. 2026-Apr-05 04:08:32.3050, -1.151251346125228E+05, -2.946224172636026E+05, -2.735564182405527E+04, -1.137289171632941E-01, -8.739747853606343E-01, -7.828408862581598E-02,
2461135.679540567, A.D. 2026-Apr-05 04:18:32.3050, -1.151931563934684E+05, -2.951461407662660E+05, -2.740255246199883E+04, -1.130111419406124E-01, -8.717713487604746E-01, -7.808481909563059E-02,
2461135.686485012, A.D. 2026-Apr-05 04:28:32.3050, -1.152600736729444E+05, -2.956689270946441E+05, -2.744899934700083E+04, -1.204367718045842E-01, -8.649600150147336E-01, -8.203712948978298E-02,
2461135.693429456, A.D. 2026-Apr-05 04:38:32.3050, -1.153122459340003E+05, -2.961985041654031E+05, -2.748800680436198E+04, -1.101783179520083E-01, -8.681194342515609E-01, -7.687090207378872E-02,
